text,spam
Subject: your approval is requested  thank you,0
"Subject: introducing the new iijournals online !  institutional investor journals are now published online !  dear subscriber ,  your institutional investor journals subscription now includes free access to  a full - text website . visit www . iijournals . com and log onto the new iijournals  homepage - - from there you can go to any of the journal specific sites .  you can logon today with the following account information .  userid : 13417514  password : 13417514  new site features at http : / / www . iijournals . com :  - read the full - text of the current issue online before the paper edition  reaches your mailbox .  - use a keyword search engine to search through the entire listing of  iijournals abstracts .  - access online any article that has been published since january 1999 .  - update your personal information , change your mailing address , or sample  other institutional investor journals .  to read full - text articles :  before accessing the full - text of articles on any institutional investor  journals web site , you need to install adobe acrobat 4 . 0 and fileopen . this  is a one - time process and should take only a few minutes .  please visit our "" how to read articles "" page on the website . click here to  link : http : / / www . iijournals . com / common / readarticles . asp  we hope you enjoy the new website . if you have any additional questions ,  comments , or suggestions about the website , please email info @ iijournals . com  or phone ( 212 ) 224 - 3664 .  sincerely ,  allison adams  publisher  http : / / www . iijournals . com",0
"Subject: re : dabhol report  narottam ,  i have in fact not received a copy of the report . was this something you  sent by e - mail ? if so , please resend it to me so that i could make the  appropriate comments . please do this asap , since i have been waiting for  this report to give my comments for some time now .  regards ,  sandeep .  "" narottam aul "" on 05 / 06 / 2001 08 : 25 : 53 pm  please respond to  to :  cc :  subject : dabhol report  sandeep  trust you have had the opportunity to review the draft of the dabhol report  that was sent on 24 april 2001 . i assume that the circulation of the report  to the relevant people within dabhol and enron has been done at your end . it  will be helpful if all comments are collated and send through you . the  report can then be amended to incorporate your comments and a final version  sent for your records . we would very much to close the assignment with the  completion of the report .  please do let me know , if we can do any further analysis and sensitivities  to assist enron and dabhol in the existing phase of discussions with mseb  and the state government .  best regards  narottam  narottam aul  henwood energy services inc .  26 greenhill road  wayville sa 5034  australia  tel : + 61 8 8179 2006  fax : + 61 8 8179 2099  mobile : 0421 061 016",0
"Subject: at your serrvice  hello , welcome to ph elation armzonline excitation shop  - one of the ie decorate ading oniine ph ashlar armaceuticai shops  v destructor l  sparking gr  chromic l  l numerator u  sunward a  nerveless ac piscivorous la  indigestion is hollow val  tameable m  andmanyother .  tot sublime al confidentiaiity ,  over 5 miliio intercom n customers ,  worldwide shlpplng overdraw ,  save over detail 60 % !  have a nice lovesick day !",1
"Subject: re : financial engineering associates  karla ,  thanks . here are helyette ' s coordinates :  helyette geman  universite de paris - dauphine  place du marechal de lattre - de - tassigny  75775 paris cedex 16  phone : 33 1 44 054 943 ( o )  33 1 46 040 110 ( h ) ( f )  fax : 33 1 44 054 937  geman @ cidmail . services . dauphine . fr  helyette . geman @ dauphine . fr  vince  from : karla feldman 03 / 06 / 2000 01 : 50 pm  to : vince j kaminski / hou / ect @ ect , stinson gibner / hou / ect @ ect  cc :  subject : financial engineering associates  vince and stinson ,  i checked the file and the maintenance that automatically renews on 4 / 1 / 2000  is for the following products :  all 4 of your @ global licenses  spav  swing  i will go ahead and contact fea and see about getting the renewal invoice for  these . i ' ll send it to shirley for payment once i have it .  the products : @ interest , seapc , and seapp have not been on maintenance for a  while . fea told us a couple of years ago i believe that they do not have  maintenance available for these products any longer . so , you don ' t need to  worry about cancelling @ interest .  also , just fyi - your @ energy . 1 and @ energy . 2 licenses have maintenance  through 10 / 20 / 2000 .  if you have any questions , please let me know . otherwise , i will proceed  with contacting fea about you renewal of the @ global , spav , and swing  licenses .  thanks ,  karla",0
"Subject: initial collection of research material for your web sites  dear sven the packets cover electricity and gas markets and modelling ,  deregulation & exchanges , weather derivatives and value - at - risk / risk  management / case studies . this is by no means final , and i hope to supplement  with some more ideas over the next few days . once you have considered the  material , i can fine - tune the type of material that is relevant for you and  then we can look at starting to put something together , after which we can  pass on to mike roberts  if you need some simple articles on pricing options or an explanation on how  to calculate volatility , then i am sure we can put that together for you .  regards ,  anjam  x 35383",0
"Subject: wti model  stinson ,  this is the latest wti model for open - close trading .  zimin",0
"Subject: investment  attn : president ,  from : mrs . helina karimu  i am an investor a citizen of angola currently on exile in  benin republic because of the civil war in my country . i  wish to invest in a country with political stability ,  reliable , dependable infrastructure and security of life  and property .  i was given your contact address by a foriegner who was on  a working visit in cotonou . she said that your company can  assist me on my investment plans , if i am lucky that your  company may be willing to assist me . it may interest you to  know that i am having $ 30 . 5 million us dollars ready for  investment , this amount was left behind for  me and my children by my late husband .  i am willing to invest in a company with potentials for  growth and stability including your company if your bye -  laws allows for foreign investors or any other good and  profitable business that you may suggest . i will be very  happy if this enquiry receive urgent attention .  you should mail your acceptance by sending to me your  personal and company profile as i will also send to you all  required information about myself and the help that i need  from you about my investment plans .  you can also reach me at : helinakarimu @ ecplaza . net and  hk _ hk @ post . com .  hoping for a very successful business relationship with you .  yours truly ,  mrs . helina karimu .  ( investor )  bo?te aux lettres - caramail - http : / / www . caramail . com",1
"Subject: var for metals  it is my preference to have an aggregated var methodology for the metals  business as soon as possible ( version la ) . i do not want to poison progress  with my opiniion , but i think that the critical first step is to find a way  to aggregate positions in coarse buckets , perhaps sacrificing precision for  speed , based on "" rules "" that oerations can deliver , research can stand behind  and commercial will accept . , and using an equally coarse var calculation  ( the equivalent of ad - hoc var ? ) that can be delivered to the "" official books  and records "" on a daily basis . this i believe would be acceptable for a 2 - 3  month time frame ( at which time we get versionlb ) as opposed to waiting 2 - 3  months to implement a better process and have nothing in the interim .  ultimately , i would look for version 2 a to be delivered and very defendable  by 1 / 1 / 01 . this will require indulgence and compromise on all fronts but i  cannot conceive of a better way . please let me know if this is consistent  with your understanding . a critical point from my perspective is that the mg  commercial team and metal operations staff understand their role in making  this happen and willingness to accept the consequences . i look for you to  take the lead as leader of the integration to do so . if you need any input  from the rest of us to underscore the importance please let us know . as i  alluded to on the phone , the people in houston that have been involved in the  var process have been through an extraordinary period of detailed scrutiny of  var by commercial and have been hindered by the lack of basic understanding  by all parties as their responsibilities . given the distance and the newness  of the metals personell , i fear that this could set us all up for some  surprises and some very uncomfortable communication , much of which is not  entirely necessary .  thanks  ted  eric gadd  07 / 21 / 2000 11 : 46 am  to : ted murphy / hou / ect @ ect , bjorn hagelmann / hou / ect @ ect  cc : richard sage / lon / ect @ ect  subject : attached fax  ted and bjorn -  we plan to release draft recommendations on metal position limits by close of  business on 24 july and have asked vince to prepare a v @ r computational  methodology prior to the 7 / 8 aug bod meeting .",0
"Subject: re : revision of lst request  i approve of the attached request .  - - stinson gibner  x 34748  from : information risk management 12 / 30 / 99 12 : 02 pm  to : vince j kaminski / hou / ect @ ect , stinson gibner / hou / ect @ ect  cc :  subject : revision of lst request  sorry don ' t know if you can see the request below . but , william smith is  request access to the o : research drive . need your approval or rejection .  thanks  information risk management  for your approval .  tori  - - - - - - - - - - - - - - - - - - - - - - forwarded by information risk management / hou / ect on  12 / 30 / 99 12 : 00 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  security resource request system  directory line item pending access processing  directory name : o : \ research \ ( all folders )  service type : grant  expiration date :  comments : i need to be able to save / modify files in these folders . to make it  easier on you , you can just copy whatever rights kevin moore ( kmoore 2 ) has .  those will be all that i will need .  security processing  processing status :  e - mail to requestor :  comments / justification :  general information request : wsmh - 4 esnva  requested by : william smith / corp / enron phone : 713 - 345 - 8322  requested for : william smith / corp / enron employee type :  company : 0011 rc # : 100038  priority : normal  comments / justification :  editing history ( only the last five ( 5 ) are shown )  edit # past authors edit dates  1 information risk management 12 / 22 / 99 12 : 35 : 11 pm",0
"Subject: interview schedule  good morning :  i am attaching dr . valverde ' s interview schedule for thursday , february 1 .  when he arrives at the enron bldg . ( 1400 smith street ) , go to the  security desk and ask for me . they will call and i will meet dr . valverde  at the elevator on our floor .  we look forward to his visit on thursday .  regards ,  shirley crenshaw  administrative coordinator  enron research group  713 - 853 - 5290  email : shirley . crenshaw @ enron . com",0
"Subject: agenda  christian -  i was thinking that your expertise in grads and grib formats will help  enron to obtain  a competitive edge over our competitors . development of the grads  visualization tool  will allow our international offices to obtain the mrf ( medium range forecast  model ) data first ,  without being dependant of internet sources . additionally , i think that we  could obtain  mrf ensemble data via the same sources as well .  can we include in the agenda the development of these tools ?  jose marquez",0
"Subject: news review update  please respond to news review the news review site , http : / / www . news - review . co . uk  home of weekend city press review , now offers registered users two new features :  all registered users can now :  - do a text search in addition to a company search on the full six - year archive  - and set up favourite companies on their home page for easier and faster access  to articles within the review and the archive which relate to those companies  the best way to keep abreast of the weekend ' s financial news and views is to  receive an email copy of weekend city press review , either via the full review ,  or the clippings relating to specific companies in which you are interested .  registered users are invited to take up the free offer of a 4 week subscription  to any of the services , including pdf delivery of the review , and the clippings service .  to login please use this url :  you can download this weekend ' s full review free of charge at  http : / / www . news - review . co . uk / freepdf . pdf from 8 pm uk time this sunday  your username for this service is vkaminski  if you have forgotton your password you can retrieve it at  to remove yourself from this service please login and use the ' my profile ' option .  our ref wcprvl : vkaminski",0
"Subject: here ' s the typeset version  vince ,  attached is a copy of the typeset version that i will be reading today . i  will check to make sure that all the changes you gave me this weekend are  incorporated . i will also be writing a 200 word summary for the paper  today and will pass that by you as well .  have a great day .  john  p . s . i ' ll call shirley about the revenue question i sent you yesterday .  - 134 martin - cxl . pdf  john d . martin  carr p . collins chair in finance  finance department  baylor university  po box 98004  waco , tx 76798  254 - 710 - 4473 ( office )  254 - 710 - 1092 ( fax )  j _ martin @ baylor . edu  web : http : / / hsb . baylor . edu / html / martinj / home . html",0
"Subject: re : dragon curves ( thai baht forecast )  we have prepared the attached two reports to accompany the thai baht forecast  we produced on 13 september 2000 ( the previous curve was dated 15 may 2000 ) .  the first report provides specific economic factors that formed the basis for  our baht forecast decisions in september .  the second report is an analysis of ppp theory and foreign exchange  forecasting with a detailed discussion of its propriety to the economic  outlook and exchange rate forecast for thailand .  regards ,  maureen raymond - castaneda and gwyn koepke",0
"Subject: access to o ; . . .  vince , this e - mail is to request access to the o : / research / power  meteorlogy / weather temps / txtemps . xls file . . . i was told by tech - support to  e - mail you with this request and everything would get squared away .  daniel , could you please advise on what to do next . thank you . . .  juan  - - - - - - - - - - - - - - - - - - - - - - forwarded by juan padron / na / enron on 09 / 19 / 2000 02 : 17  pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  daniel  muschar  09 / 19 / 2000 09 : 14 am  to : juan padron / na / enron @ enron  cc :  subject : access to o ; . . .  i called security again and here is what is happening :  this request is waiting on the approver . stinson gibner :  here is the info on the user we are waiting on .  stinson ? ? gibner  contact info company info  phone : ( 713 ) 853 - 4748 employee type : enron employee  email : sgibner @ enron . com job title : vp research  location : eb 1963 supervisor : kaminski , wincenty j  fax : ( 713 ) 646 - 2503 contract company : ect resources corp  cellular : company number : 0413  pager : cost center : 0000107043 click here for others in cost center  cost center name : na - research group ena  city : houston  bner or vince kaminski are the approvers for this directory",0
Subject: affordable online prescripiton here  caucasus brenda pontific  locate your prescription immediately !  we have all tablets you could possibly need !  all your needs in one shop !  stop receiving promotional material now  contemporaneous shaky deleterious cathodic ,1
"Subject: timesheets  hello all :  i am afraid i did not allow enough time to do the time sheets by asking for  them by the 15 th and 31 st . i really need these sheets by the 13 th and 28 th  of each month as it takes a good half day to enter all the new times in the  time sheets .  i am resending this , because as of now i have received very few timesheets  and i really need to start imputting the time .  thanks !  shirley  - - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 07 / 12 / 2000  11 : 25 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  shirley crenshaw  07 / 11 / 2000 03 : 12 pm  to : vince j kaminski / hou / ect @ ect , stinson gibner / hou / ect @ ect , pinnamaneni  krishnarao / hou / ect @ ect , vasant shanbhogue / hou / ect @ ect , mike a  roberts / hou / ect @ ect , joseph hrgovcic / hou / ect @ ect , grant masson / hou / ect @ ect ,  tanya tamarchenko / hou / ect @ ect , zimin lu / hou / ect @ ect , alexios  kollaros / hou / ees @ ees , martin lin / hou / ect @ ect , maureen raymond / hou / ect @ ect ,  osman sezgen / hou / ees @ ees , paulo issler / hou / ect @ ect , patricia  tlapek / hou / ect @ ect , farouk lalji / hou / ect @ ect , amitava dhar / corp / enron @ enron ,  alex huang / corp / enron @ enron , kevin kindall / corp / enron @ enron , kevin g  moore / hou / ect @ ect , clayton vernon / corp / enron @ enron , william  smith / corp / enron @ enron , yanna crystal / corp / enron @ enron , jose  marquez / corp / enron @ enron , samer takriti / corp / enron @ enron , chonawee  supatgiat / corp / enron @ enron , shalesh ganjoo / hou / ect @ ect , tom  halliburton / corp / enron @ enron , elena chilkina / corp / enron @ enron , cantekin  dincerler / hou / ect @ ect , brad aimone / na / enron @ enron , datren  williams / na / enron @ enron , sevil yaman / corp / enron @ enron , sofya  tamarchenko / na / enron @ enron , bob lee / na / enron @ enron , ainsley  gaddis / na / enron @ enron , gwyn koepke / na / enron @ enron , guiseppe  paleologo / na / enron @ enron , hector campos / hou / ect @ ect , anita  dupont / na / enron @ enron , youyi feng / na / enron @ enron , v charles  weldon / hou / ect @ ect  cc :  subject : timesheets  hello everyone :  well it is almost that time again ! i am going to try something different . i  am  forwarding you the time sheet by email . save the document to whatever  drive you want to and then fill out any off duty time or overtime that you  had  and return to me by email . i will need this by the 15 and 30 ( or 31 st ) of  each  month .  this may work better than hand delivering .  let me know what you think .",0
"Subject: re : steve leppard  vince ,  i agree - i ' ll talk with sherriff when he gets back to london next week .  - dale  vince j kaminski  11 / 07 / 2000 20 : 49  to : dale surbey / lon / ect @ ect  cc : vince j kaminski / hou / ect @ ect  subject : re : steve leppard  dale ,  my recommendation is to make steve the head of the research unit in london .  we were talking originally about september but i think we should accelerate  this process .  of course , anjam will be very unhappy about it , but we cannot manage around  him  any longer .  i think that the promotion should be combined with a salary increase .  i would like to offer him a significant increase that  goes with expanded responsibilities and much higher visibility .  a salary increase will also bring him closer to the market .  we see the market for technical people going through the roof in  practically every location  where we operate .  a contract is not a good solution in my view . it creates a sense of false  security for  both an employee and the company .  i shall send a message to john sherriff with my recommendation . i shall cc  you .  i would appreciate if you could bring it up with john as well .  vince  dale surbey  07 / 11 / 2000 10 : 23 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : steve leppard  hi vince ,  hr is working on a mid - year salary review for london people that have a  noticeable gap between their compensation at enron and what we would have to  pay in the market for a replacement . they highlighted steve as someone with  a potential gap - particularly in light of what we ' re seeing in our quant  recruiting effort for credit trading and research .  i ' d like your opinion on the best way to make sure we keep steve happy and  keep him at enron . there are several things i see we can do :  1 ) give him a mid - year pay increase to move him closer to market . i ' m not  sure this is the best way to go , especially if we only offer him a token  salary increase .  2 ) offer him more responsibility : what are your thoughts on timing for  making steve the official head of the london research team ? with my move to  ebs , should we accelerate this ? i think this is good way to keep him happy  and motivated , and then follow up with a more meaningful salary review at  year - end ( as part of the regular process ) that takes into account his greater  responsibility .  3 ) we have some people that we ' re trying to get under long - term ( 3 - yr )  contract with a 12 - month notice clause . obviously anyone signing one of  these will want significant up - front compensation for being handcuffed .  we ' ve not had a lot of success with these here in london , and i would prefer  to keep steve happy so he wants to stay with enron rather than contractually  binding him to the job .  i ' d value your thoughts on this .  thanks ,  dale",0
"Subject: comments  hi sheridan ,  how are you ? i hope that you had a good vacation . vasant and i looked at  your memo and found it to be interesting . i shall first briefly summarize  our understanding of the methodology you propose . the comments follow .  finally , i shall sketch a simple gas field project you can use as a test case  in further refining the model .  it appears that you are proposing a state - space approach where probabilities  of different states at various future dates are specified . the next step is  to assume a discount rate and to compute the present value by following the  branches from the origin to one of the terminal points . traversing through  the tree in this manner over many iterations will permit us to compute the  average present value of the project . also , you are using the simulation to  assign a value of the project to each node . thus each node will have a cash  flow associated with it which will occur if the node is reached and a value  which is an expectation of the value to be realized going forward . if some  of these values turn out to be negative , zero - coupon , risk - free bonds are  purchased to neutralize the negative realization .  next , we find a comparable and apply the expected rate of return back to our  project ( based on the variance of the returns ) . we iterate until  convergence .  finally , we subtract the initial investment and the computed risk capital  from the pv of the gross cash flows ( including debt ) to determine if the  project merits further consideration .  comments / clarifications  1 . the money is being set aside to avoid negative values . it is not clear  if you mean the values of the cash flow or the pv at the node . anyhow , we  shall be setting aside money not just for that specific node but all nodes at  that cross - section of time as the risk - free asset pays in all states of  nature . this will have to be done every time there is a negative  realization . thus , for the typical project we have , the value of risk  capital may be extremely high , as we are not following a tail - based norm  anymore .  2 . your memo appears to suggest that debt capacity is contingent on all  values being positive . if so , we are only issuing risk - free debt . also , a  project with a single negative value at each cross - section of time will not  have a positive debt capacity .  3 . it seems that our optimization argument is the discount rate , which is  obtained in each step from the comparison investment ( by equating the  variances ) . it is not clear if changing the discount rate will have such an  effect on the project variance so as to lead to a global convergence . also ,  our project has a finite life and the market - based assets will have infinite  lives . in the light of this fact , how will we define the relevant variance ?  is it the spot variance of the returns of the comparison investment ?  4 . finally , our criterion is to subtract from the average pv the investment  and also the risk capital . setting risk capital to zero , this model closely  resembles the intuitive present value criterion and endogenously determines  the discount rate .  gas field case  to facilitate your thinking , we are providing a gas field example below .  we invest x million dollars to buy and develop a gas field . a profile of  expected production and variance of the production per year is available from  the engineers at the beginning . production will be autocorrelated , as the  profile will shift up or down based on the actual gas reserves being more or  less than the estimated reserves . we assume the life of the field to be 10  years with no salvage value . there are fixed and variable operating costs .  it might be useful for you to think about applying the framework to this  problem .  do let me know if you have further questions .  rakesh",0
Subject: confirmation of your order  this is an automatic confirmation of the order you have placed using it  central .  request number : ecth - 4 pks 7 y  order for : maureen raymond  1 x ( standard desktop $ 1319 )  enron it purchasing,0
"Subject: re : enroncredit . com  alex worked with jitendra on var review in the past . he did not strike me as  a dynamic person . i cannot use him for my group , and i am lukewarm about  getting him for research group . if bryan wants to hire him directly for his  kmv experience , then we can work with him .  vasant  vince j kaminski  04 / 14 / 2000 03 : 55 pm  to : vasant shanbhogue / hou / ect @ ect , tanya tamarchenko / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect  subject : re : enroncredit . com  vasant , tanya  any interest ?  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 04 / 14 / 2000  03 : 56 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  melanie doyle  03 / 10 / 2000 04 : 33 am  to : vince j kaminski / hou / ect @ ect  cc : brad mcsherry / hou / ect @ ect  subject : re : enroncredit . com  hi  this guy has applied to credit . com in houston , i spoke to him yesterday and  then passed my comments to bryan seyfried . bryan suggested he may be of  interest to you . i let this this guy know that he would hear from us either  way and if we want to pursue the application we would invite him for  interviews in houston .  please give me a call if you need more information .  melanie  00 44 171 783 7740 .  - - - - - - - - - - - - - - - - - - - - - - forwarded by melanie doyle / lon / ect on 10 / 03 / 2000 10 : 26  - - - - - - - - - - - - - - - - - - - - - - - - - - -  bryan seyfried  08 / 03 / 2000 07 : 51  to : brad mcsherry / hou / ect @ ect  cc : melanie doyle / lon / ect @ ect  subject : re : enroncredit . com  let ' s start getting these guys in to interview . melanie can do initial  telephone interviews and then coordinate with brad to ensure we are seeing  the best people . i would like to move as quickly as practical .  bs  from : brad mcsherry on 07 / 03 / 2000 13 : 17 cst  to : bryan seyfried / lon / ect @ ect  cc :  subject : enroncredit . com  - - - - - - - - - - - - - - - - - - - - - - forwarded by brad mcsherry / hou / ect on 03 / 07 / 2000 01 : 17  pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  alexander . c . davidson @ us . arthurandersen . com on 03 / 03 / 2000 01 : 55 : 23 pm  to : brad . mcsherry @ enron . com  cc :  subject : enroncredit . com  dear mr . mcsherry :  i am responding to your search for credit risk professionals on  the  enroncredit . com website . after working for seven years on credit  risk  management in a research and consulting capacity , i would like to transfer  my  experience in assessing credit risk modeling , information technology  and  methodology in complex top - tier institutions to an active credit  trading  managerial environment . i am excited about being involved in  trading ,  origination , risk management and r & d of credit derivatives .  i have seven years of experience in credit risk measurement and  management . i  have helped design , test and implement credit value - at - risk systems with  kmv  corp and with a major japanese bank . i was a major contributor at kmv  in  designing the expected default frequency model and i am thoroughly familiar  with  its assumptions , strengths , weaknesses and applications . i did the  empirical  research that lies behind the kmv default correlation model , the private  firm  edf model and i interfaced with j . p . morgan ( now r . m . g . ) personnel during  the  creation of the creditmetrics documentation .  i have excellent analytical , quantitative , statistical and programming  skills .  i studied finance extensively when i was a graduate student and i studied  credit  risk theory while i worked with kmv and arthur andersen . i am eager to join  the  credit derivative team at enroncredit . com where i am certain that my  combination  of quantitative research skills , credit risk consulting experience  and  technology expertise make me uniquely qualified to support the  credit  derivatives trading and risk management function .  i have included my resume with this e - mail . please e - mail me or call me  at  201 - 420 - 0191 ( home ) and 212 - 708 - 4027 ( work ) so that we can discuss  this  opportunity further .  ( see attached file : alex . doc )  * * * * * * * * * * * * * * * * * * * internet email confidentiality footer * * * * * * * * * * * * * * * * * * *  privileged / confidential information may be contained in this message . if you  are not the addressee indicated in this message ( or responsible for delivery  of  the message to such person ) , you may not copy or deliver this message to  anyone .  in such case , you should destroy this message and kindly notify the sender by  reply email . please advise immediately if you or your employer do not consent  to  internet email for messages of this kind . opinions , conclusions and other  information in this message that do not relate to the official business of my  firm shall be understood as neither given nor endorsed by it .  - alex . doc",0
"Subject: re : agenda for ny mg metals visit  i agree with vince . ideally , this visit would supplement rather than  duplicate effort . however , on the front end , i would prefer a little  overkill to underkill - especially with respect to the var process . i would  defer to anjam / tanya ' s opinion as to what is necessary to get an initial  comfort level . remember that this is the first cut , but it will need to be  refined over time to the point where it is credible enough to force someone  to take a position down based on the calculatiion . if this causes some  heartburn please refer those people to me .  ted  vince j kaminski  07 / 14 / 2000 09 : 04 am  to : lloyd fleming / lon / ect @ ect  cc : richard sage / lon / ect @ ect , vince j kaminski / hou / ect @ ect , anjam  ahmad / lon / ect @ ect , bjorn hagelmann / hou / ect @ ect , ted murphy / hou / ect @ ect , dale  surbey / lon / ect @ ect , stinson gibner / hou / ect @ ect  subject : re : agenda for ny mg metals visit  lloyd ,  speaking from experience , i think that it ' s critical for tanya and anjam to  visit mg in new york  and establish direct relationship with technical people . merging two risk  management systems  requires handling many very technical issues and face to face discussions  between it and quants  will be very helpful .  vince  from : lloyd fleming 07 / 14 / 2000 03 : 42 am  to : tanya tamarchenko / hou / ect @ ect  cc : andreas . barschkis @ mgusa . com @ enron , richard sage / lon / ect @ ect , vince j  kaminski / hou / ect @ ect , anjam ahmad / lon / ect @ ect , bjorn hagelmann / hou / ect @ ect ,  ted murphy / hou / ect @ ect , dale surbey / lon / ect @ ect , stinson gibner / hou / ect @ ect  subject : re : agenda for ny mg metals visit  tanya ,  i think most of your queries can be dealt with on the phone - i ' ll be at mg  with andreas today and we ' ll call you . most of these points have already  been covered with anjam in any case . i ' m also attaching a file downloaded  from mercur ( mg ' s risk aggregation system ) showing monthly total positions  for each metal in each entity . you can fairly easily create tables and graph  what you want to see . we can talk today about getting a full deal download .  regards  tanya tamarchenko  13 / 07 / 2000 22 : 45  to : andreas . barschkis @ mgusa . com @ enron  cc : dale surbey / lon / ect @ ect , lloyd fleming / lon / ect @ ect , richard  sage / lon / ect @ ect , vince j kaminski / hou / ect @ ect , anjam ahmad / lon / ect @ ect ,  stinson gibner / hou / ect @ ect , bjorn hagelmann / hou / ect @ ect , ted  murphy / hou / ect @ ect  subject : agenda for ny mg metals visit  hi andreas ,  here are the issues we would like to discuss on our thursday meeting in ny :  1 . inputs for options valuation , in particular the origins of volatility  curves ;  2 . information on exotic options structures ( existing  3 . the data flow ( are we going to get data from london or ny ) .  4 a . storage of positions information at mg . how to extract the positions  info from  mg database into spreadsheets .  4 b . existing positions structure for each metal .  5 . introduction to concentrates trading business , key personnel .  best regards ,  tanya & anjam  713 853 3997",0
"Subject: japan candidate  vince ,  i spoke with whalley at the sa offsite and he mentioned that had ( or knew of )  a person that could bring some talent to the evaluation of an enron merchant  business in japan . i am in sydney today , but will be in tokyo next week . i  would like to speak more about this . what time might you be available ? my  japan mobile number is 81 90 4073 6761 .  regards ,  joe",0
"Subject: internet news feeds for executives dfvht  finally ,  a newsfeed that delivers current and  relevant sales , marketing & advertising articles from  such magazines as business 2 . 0 , fast company , technology  marketing , wired , pc world , asia street intelligence , inc , bank technology . . .  all in one location font - size : 16 px ; color : # 000066 "" > easy  to read . easy to use . easy on your time .  providing  the internets ' most  comprehensive web directory for sales ,  marketing font - size : 14 px ; color : # 000000 "" > today ' s  top business magazine reviews along with a wide selection of articles from  relevant sales and marketing topics .  gain  access to all the suppliers and  resources you need to do your job effectively .  if  you can ' t find the supplier or resource  that you need . . . one of our reps will  go to work to find it for you .  business 2 . 0 , fast company , technology marketing , wired , pc world , asia street intelligence , inc , bank technology and more  you are receiving this e - mail because you have opted - in to receive special offers from  offersrus . net or one of it ' s marketing affiliates . if you feel you have received this e - mail in error or do not wish to receive additional special offers , please scroll down to unsubscribe .  this e - mailing has been sent to you as a person interested in the information enclosed . this e - mail is not spam under the federal regulatory laws of the united states . this message is being sent to you in compliance with the proposed federal legislation for commercial e - mail ( h . r . 4176 - section 101 paragraph ( e ) ( 1 ) ( a ) ) and bill s . 1618 title iii passed by the 105 th us congress . we sincerely apologize for any inconvenience . this message is not intended for residents of wa , nv , ca , va . screening of addresses has been done to the best of our technical ability . if you are a california , nevada , washington , or virginia resident please follow the instructions below and you will be permanently removed from our list immediately .  if you would like to be removed from our e - mail list , please click on the words  remove me  click send , and you will be removed from our list immediately .  ubyrpqtetxjyuyqyfjtie",1
"Subject: move to the research area  hi shalesh :  the move team has informed me that they will not be able to move your  telephone until wednesday , the 23 rd . i have asked them to bring you  boxes by friday , but i have not heard back from them . your computer  is here , but without a telehone , you may not want to move down here  until the 23 rd .  just to let you know .  have a great day !  shirley",0
"Subject: fall 2001 module schedule and fall 2001 calendar schedule in your  mailboxes  students , faculty , and staff ,  i have placed a hard copy of the fall 2001 module schedule and fall 2001  calendar schedule in your mailboxes this afternoon for your review . i have  also posted a copy of the fall 2001 module schedule and fall 2001 calendar  schedule onto embanet . to access the fall 2001 module schedule and calendar  schedule please open the jgsm area icon on the embanet desktop . next  please open the announcement jgsm icon . you will find the fall 2001 module  schedule and the fall 2001 calendar schedule located under the subject  column . please open the documents . if you have any trouble accessing the  schedule or calendar please contact david kilgore at :  kilgore @ rice . edu  thanks ,  kathy  kathy m . spradling  mba program coordinator  jesse h . jones graduate school of management  rice university  6100 main street , ms 531  houston , texas 77005 - 1892  phone : ( 713 ) 348 - 3313  fax : ( 713 ) 348 - 5251  email : spradlin @ rice . edu  http : / / www . rice . edu / jgs  e - mail : spradlin @ rice . edu  http : / / www . ruf . rice . edu / ~ jgs /",0
"Subject: joao neves  dear vince :  ?  i am in a somewhat delicate position . one of the people in the group here  has asked me to introduce him to you . ? as an el paso vice president , i  should not have agreed to do this , and frankly , the guy should not have  asked . ? but he is clearly very unhappy at el paso , so , as a human being , i  felt it was appropriate . also , because this guy would have contacted you  anyway , with or without my introduction , as a professional courtesy , i would  like you to benefit from my experience with this fellow .  ?  the guy ' s name is joao neves ( portugese ) . ? i think he is reasonably bright  and seems to have a quite deep understanding of general finance and  financial mathematics . he is a manager and feels very frustrated because he  had hoped to be promoted to a position of authority . instead the group ' s  m . d . brought in two price - waterhouse - coopers consultants as v . p ' s to run the  structuring and quant sides of the group . in this respect , i can understand  his unhappiness . unfortunately for him , however , i also think it is in his  nature to whine . ? i have observed him to bad mouth lots of people starting  with the it guys ( ok , that ' s perhaps not much an indictment ! ) all the way to  dismissing broadie & glasserman ' s or eduardo schwartz ' works as shoddy or  shallow . ? he does not seem to suffer well people he considers fools . ? caveat  emptor , therefore ! having said all this , i do want to emphasize that he is a  bright guy , is very pleasant with me , and , perhaps given the appropriate  environment and supervision , might be quite productive . ? but don ' t take my  word for it . talk to him , and see what you think . ? obviously , i would ask  that you keep these comments in confidence . i have given you an honest  assessment - - brutally so .  ?  ' nuff said ! i have fulfilled my moral obligations both to joao and to you .  ?  best regards ,  grant .",0
